Date,Unit,DayOfWeek,IsHoliday,HolidayName,HolidayType,SurgeriesPerDay,PatientsPerDay,LinenUsage
25/12/2023,MedSurg,Monday,TRUE,Christmas Day,Statutory,0,52,166
25/12/2023,ICU,Monday,TRUE,Christmas Day,Statutory,0,12,50
25/12/2023,Maternity,Monday,TRUE,Christmas Day,Statutory,0,8,29
26/12/2023,OR,Tuesday,TRUE,Boxing Day,Public,10,10,166
26/12/2023,MedSurg,Tuesday,TRUE,Boxing Day,Public,0,53,171
26/12/2023,ICU,Tuesday,TRUE,Boxing Day,Public,0,11,43
26/12/2023,Maternity,Tuesday,TRUE,Boxing Day,Public,0,9,37
27/12/2023,OR,Wednesday,FALSE,,,20,20,363
27/12/2023,MedSurg,Wednesday,FALSE,,,0,59,178
27/12/2023,ICU,Wednesday,FALSE,,,0,12,32
27/12/2023,Maternity,Wednesday,FALSE,,,0,9,42
28/12/2023,OR,Thursday,FALSE,,,14,14,250
28/12/2023,MedSurg,Thursday,FALSE,,,0,68,206
28/12/2023,ICU,Thursday,FALSE,,,0,14,66
28/12/2023,Maternity,Thursday,FALSE,,,0,11,46
29/12/2023,OR,Friday,FALSE,,,15,15,269
29/12/2023,MedSurg,Friday,FALSE,,,0,61,203
29/12/2023,ICU,Friday,FALSE,,,0,13,58
29/12/2023,Maternity,Friday,FALSE,,,0,9,37
30/12/2023,OR,Saturday,FALSE,,,6,6,107
30/12/2023,MedSurg,Saturday,FALSE,,,0,62,185
30/12/2023,ICU,Saturday,FALSE,,,0,13,71
30/12/2023,Maternity,Saturday,FALSE,,,0,10,33
31/12/2023,OR,Sunday,FALSE,,,7,7,126
31/12/2023,MedSurg,Sunday,FALSE,,,0,59,180
31/12/2023,ICU,Sunday,FALSE,,,0,12,70
31/12/2023,Maternity,Sunday,FALSE,,,0,9,33
01/01/2024,OR,Monday,TRUE,New Year's Day,Statutory,4,4,74
01/01/2024,MedSurg,Monday,TRUE,New Year's Day,Statutory,0,56,163
01/01/2024,ICU,Monday,TRUE,New Year's Day,Statutory,0,13,41
01/01/2024,Maternity,Monday,TRUE,New Year's Day,Statutory,0,9,31
02/01/2024,OR,Tuesday,FALSE,,,19,19,352
02/01/2024,MedSurg,Tuesday,FALSE,,,0,59,177
02/01/2024,ICU,Tuesday,FALSE,,,0,12,57
02/01/2024,Maternity,Tuesday,FALSE,,,0,9,34
03/01/2024,OR,Wednesday,FALSE,,,21,21,377
03/01/2024,MedSurg,Wednesday,FALSE,,,0,63,197
03/01/2024,ICU,Wednesday,FALSE,,,0,13,64
03/01/2024,Maternity,Wednesday,FALSE,,,0,10,47
04/01/2024,OR,Thursday,FALSE,,,14,14,242
04/01/2024,MedSurg,Thursday,FALSE,,,0,59,194
04/01/2024,ICU,Thursday,FALSE,,,0,12,55
04/01/2024,Maternity,Thursday,FALSE,,,0,9,26
05/01/2024,OR,Friday,FALSE,,,19,19,324
05/01/2024,MedSurg,Friday,FALSE,,,0,62,189
05/01/2024,ICU,Friday,FALSE,,,0,13,48
05/01/2024,Maternity,Friday,FALSE,,,0,10,42
06/01/2024,OR,Saturday,FALSE,,,7,7,112
06/01/2024,MedSurg,Saturday,FALSE,,,0,60,188
06/01/2024,ICU,Saturday,FALSE,,,0,13,79
06/01/2024,Maternity,Saturday,FALSE,,,0,9,24
07/01/2024,OR,Sunday,FALSE,,,8,8,138
07/01/2024,MedSurg,Sunday,FALSE,,,0,64,185
07/01/2024,ICU,Sunday,FALSE,,,0,13,58
07/01/2024,Maternity,Sunday,FALSE,,,0,10,32
08/01/2024,OR,Monday,FALSE,,,15,15,270
08/01/2024,MedSurg,Monday,FALSE,,,0,54,178
08/01/2024,ICU,Monday,FALSE,,,0,11,43
08/01/2024,Maternity,Monday,FALSE,,,0,8,32
09/01/2024,OR,Tuesday,FALSE,,,17,17,312
09/01/2024,MedSurg,Tuesday,FALSE,,,0,58,185
09/01/2024,ICU,Tuesday,FALSE,,,0,12,60
09/01/2024,Maternity,Tuesday,FALSE,,,0,9,30
10/01/2024,OR,Wednesday,FALSE,,,19,19,351
10/01/2024,MedSurg,Wednesday,FALSE,,,0,69,223
10/01/2024,ICU,Wednesday,FALSE,,,0,15,78
10/01/2024,Maternity,Wednesday,FALSE,,,0,11,43
11/01/2024,OR,Thursday,FALSE,,,21,21,362
11/01/2024,MedSurg,Thursday,FALSE,,,0,69,204
11/01/2024,ICU,Thursday,FALSE,,,0,15,63
11/01/2024,Maternity,Thursday,FALSE,,,0,11,32
12/01/2024,OR,Friday,FALSE,,,19,19,345
12/01/2024,MedSurg,Friday,FALSE,,,0,73,214
12/01/2024,ICU,Friday,FALSE,,,0,16,79
12/01/2024,Maternity,Friday,FALSE,,,0,11,45
13/01/2024,OR,Saturday,FALSE,,,8,8,137
13/01/2024,MedSurg,Saturday,FALSE,,,0,63,186
13/01/2024,ICU,Saturday,FALSE,,,0,13,58
13/01/2024,Maternity,Saturday,FALSE,,,0,10,34
14/01/2024,OR,Sunday,FALSE,,,7,7,125
14/01/2024,MedSurg,Sunday,FALSE,,,0,59,183
14/01/2024,ICU,Sunday,FALSE,,,0,13,63
14/01/2024,Maternity,Sunday,FALSE,,,0,9,27
15/01/2024,OR,Monday,FALSE,,,18,18,325
15/01/2024,MedSurg,Monday,FALSE,,,0,65,210
15/01/2024,ICU,Monday,FALSE,,,0,14,54
15/01/2024,Maternity,Monday,FALSE,,,0,10,29
16/01/2024,OR,Tuesday,FALSE,,,16,16,286
16/01/2024,MedSurg,Tuesday,FALSE,,,0,58,191
16/01/2024,ICU,Tuesday,FALSE,,,0,12,46
16/01/2024,Maternity,Tuesday,FALSE,,,0,9,35
17/01/2024,OR,Wednesday,FALSE,,,21,21,384
17/01/2024,MedSurg,Wednesday,FALSE,,,0,66,201
17/01/2024,ICU,Wednesday,FALSE,,,0,14,58
17/01/2024,Maternity,Wednesday,FALSE,,,0,10,23
18/01/2024,OR,Thursday,FALSE,,,16,16,281
18/01/2024,MedSurg,Thursday,FALSE,,,0,56,173
18/01/2024,ICU,Thursday,FALSE,,,0,12,67
18/01/2024,Maternity,Thursday,FALSE,,,0,8,26
19/01/2024,OR,Friday,FALSE,,,18,18,330
19/01/2024,MedSurg,Friday,FALSE,,,0,65,206
19/01/2024,ICU,Friday,FALSE,,,0,14,90
19/01/2024,Maternity,Friday,FALSE,,,0,10,25
20/01/2024,OR,Saturday,FALSE,,,8,8,149
20/01/2024,MedSurg,Saturday,FALSE,,,0,53,158
20/01/2024,ICU,Saturday,FALSE,,,0,11,51
20/01/2024,Maternity,Saturday,FALSE,,,0,8,13
21/01/2024,OR,Sunday,FALSE,,,6,6,110
21/01/2024,MedSurg,Sunday,FALSE,,,0,61,192
21/01/2024,ICU,Sunday,FALSE,,,0,13,59
21/01/2024,Maternity,Sunday,FALSE,,,0,9,30
22/01/2024,OR,Monday,FALSE,,,16,16,283
22/01/2024,MedSurg,Monday,FALSE,,,0,71,208
22/01/2024,ICU,Monday,FALSE,,,0,15,61
22/01/2024,Maternity,Monday,FALSE,,,0,11,54
23/01/2024,OR,Tuesday,FALSE,,,21,21,384
23/01/2024,MedSurg,Tuesday,FALSE,,,0,52,166
23/01/2024,ICU,Tuesday,FALSE,,,0,11,51
23/01/2024,Maternity,Tuesday,FALSE,,,0,8,17
24/01/2024,OR,Wednesday,FALSE,,,21,21,376
24/01/2024,MedSurg,Wednesday,FALSE,,,0,64,202
24/01/2024,ICU,Wednesday,FALSE,,,0,14,43
24/01/2024,Maternity,Wednesday,FALSE,,,0,10,22
25/01/2024,OR,Thursday,FALSE,,,20,20,361
25/01/2024,MedSurg,Thursday,FALSE,,,0,59,169
25/01/2024,ICU,Thursday,FALSE,,,0,13,52
25/01/2024,Maternity,Thursday,FALSE,,,0,9,32
26/01/2024,OR,Friday,FALSE,,,21,21,377
26/01/2024,MedSurg,Friday,FALSE,,,0,70,198
26/01/2024,ICU,Friday,FALSE,,,0,15,51
26/01/2024,Maternity,Friday,FALSE,,,0,10,27
27/01/2024,OR,Saturday,FALSE,,,8,8,148
27/01/2024,MedSurg,Saturday,FALSE,,,0,52,165
27/01/2024,ICU,Saturday,FALSE,,,0,11,51
27/01/2024,Maternity,Saturday,FALSE,,,0,8,22
28/01/2024,OR,Sunday,FALSE,,,8,8,140
28/01/2024,MedSurg,Sunday,FALSE,,,0,55,154
28/01/2024,ICU,Sunday,FALSE,,,0,12,57
28/01/2024,Maternity,Sunday,FALSE,,,0,8,27
29/01/2024,OR,Monday,FALSE,,,17,17,304
29/01/2024,MedSurg,Monday,FALSE,,,0,74,226
29/01/2024,ICU,Monday,FALSE,,,0,16,97
29/01/2024,Maternity,Monday,FALSE,,,0,11,37
30/01/2024,OR,Tuesday,FALSE,,,14,14,261
30/01/2024,MedSurg,Tuesday,FALSE,,,0,60,173
30/01/2024,ICU,Tuesday,FALSE,,,0,13,34
30/01/2024,Maternity,Tuesday,FALSE,,,0,9,20
31/01/2024,OR,Wednesday,FALSE,,,15,15,279
31/01/2024,MedSurg,Wednesday,FALSE,,,0,62,215
31/01/2024,ICU,Wednesday,FALSE,,,0,13,54
31/01/2024,Maternity,Wednesday,FALSE,,,0,9,16
01/02/2024,OR,Thursday,FALSE,,,17,17,305
01/02/2024,MedSurg,Thursday,FALSE,,,0,60,173
01/02/2024,ICU,Thursday,FALSE,,,0,13,54
01/02/2024,Maternity,Thursday,FALSE,,,0,9,18
02/02/2024,OR,Friday,FALSE,,,14,14,264
02/02/2024,MedSurg,Friday,FALSE,,,0,66,211
02/02/2024,ICU,Friday,FALSE,,,0,14,57
02/02/2024,Maternity,Friday,FALSE,,,0,10,34
03/02/2024,OR,Saturday,FALSE,,,4,4,71
03/02/2024,MedSurg,Saturday,FALSE,,,0,60,182
03/02/2024,ICU,Saturday,FALSE,,,0,13,65
03/02/2024,Maternity,Saturday,FALSE,,,0,9,32
04/02/2024,OR,Sunday,FALSE,,,3,3,51
04/02/2024,MedSurg,Sunday,FALSE,,,0,61,183
04/02/2024,ICU,Sunday,FALSE,,,0,13,65
04/02/2024,Maternity,Sunday,FALSE,,,0,9,29
05/02/2024,OR,Monday,FALSE,,,17,17,303
05/02/2024,MedSurg,Monday,FALSE,,,0,58,179
05/02/2024,ICU,Monday,FALSE,,,0,13,60
05/02/2024,Maternity,Monday,FALSE,,,0,9,23
06/02/2024,OR,Tuesday,FALSE,,,21,21,382
06/02/2024,MedSurg,Tuesday,FALSE,,,0,64,194
06/02/2024,ICU,Tuesday,FALSE,,,0,14,64
06/02/2024,Maternity,Tuesday,FALSE,,,0,9,36
07/02/2024,OR,Wednesday,FALSE,,,21,21,372
07/02/2024,MedSurg,Wednesday,FALSE,,,0,66,206
07/02/2024,ICU,Wednesday,FALSE,,,0,14,71
07/02/2024,Maternity,Wednesday,FALSE,,,0,10,38
08/02/2024,OR,Thursday,FALSE,,,18,18,325
08/02/2024,MedSurg,Thursday,FALSE,,,0,69,208
08/02/2024,ICU,Thursday,FALSE,,,0,15,49
08/02/2024,Maternity,Thursday,FALSE,,,0,10,40
09/02/2024,OR,Friday,FALSE,,,21,21,370
09/02/2024,MedSurg,Friday,FALSE,,,0,66,209
09/02/2024,ICU,Friday,FALSE,,,0,15,74
09/02/2024,Maternity,Friday,FALSE,,,0,10,30
10/02/2024,OR,Saturday,FALSE,,,3,3,53
10/02/2024,MedSurg,Saturday,FALSE,,,0,65,202
10/02/2024,ICU,Saturday,FALSE,,,0,14,70
10/02/2024,Maternity,Saturday,FALSE,,,0,10,49
11/02/2024,OR,Sunday,FALSE,,,6,6,99
11/02/2024,MedSurg,Sunday,FALSE,,,0,63,198
11/02/2024,ICU,Sunday,FALSE,,,0,14,83
11/02/2024,Maternity,Sunday,FALSE,,,0,9,31
12/02/2024,OR,Monday,FALSE,,,17,17,308
12/02/2024,MedSurg,Monday,FALSE,,,0,71,227
12/02/2024,ICU,Monday,FALSE,,,0,16,53
12/02/2024,Maternity,Monday,FALSE,,,0,10,37
13/02/2024,OR,Tuesday,FALSE,,,14,14,260
13/02/2024,MedSurg,Tuesday,FALSE,,,0,57,184
13/02/2024,ICU,Tuesday,FALSE,,,0,12,38
13/02/2024,Maternity,Tuesday,FALSE,,,0,8,30
14/02/2024,OR,Wednesday,FALSE,,,17,17,304
14/02/2024,MedSurg,Wednesday,FALSE,,,0,61,187
14/02/2024,ICU,Wednesday,FALSE,,,0,13,56
14/02/2024,Maternity,Wednesday,FALSE,,,0,9,22
15/02/2024,OR,Thursday,FALSE,,,20,20,358
15/02/2024,MedSurg,Thursday,FALSE,,,0,61,194
15/02/2024,ICU,Thursday,FALSE,,,0,13,60
15/02/2024,Maternity,Thursday,FALSE,,,0,9,31
16/02/2024,OR,Friday,FALSE,,,19,19,342
16/02/2024,MedSurg,Friday,FALSE,,,0,60,183
16/02/2024,ICU,Friday,FALSE,,,0,13,45
16/02/2024,Maternity,Friday,FALSE,,,0,9,28
17/02/2024,OR,Saturday,FALSE,,,7,7,132
17/02/2024,MedSurg,Saturday,FALSE,,,0,65,209
17/02/2024,ICU,Saturday,FALSE,,,0,14,52
17/02/2024,Maternity,Saturday,FALSE,,,0,9,37
18/02/2024,OR,Sunday,FALSE,,,8,8,148
18/02/2024,MedSurg,Sunday,FALSE,,,0,63,183
18/02/2024,ICU,Sunday,FALSE,,,0,14,65
18/02/2024,Maternity,Sunday,FALSE,,,0,9,52
19/02/2024,OR,Monday,TRUE,Family Day,Statutory,5,5,92
19/02/2024,MedSurg,Monday,TRUE,Family Day,Statutory,0,63,203
19/02/2024,ICU,Monday,TRUE,Family Day,Statutory,0,15,52
19/02/2024,Maternity,Monday,TRUE,Family Day,Statutory,0,9,34
20/02/2024,OR,Tuesday,FALSE,,,15,15,274
20/02/2024,MedSurg,Tuesday,FALSE,,,0,59,171
20/02/2024,ICU,Tuesday,FALSE,,,0,13,61
20/02/2024,Maternity,Tuesday,FALSE,,,0,8,30
21/02/2024,OR,Wednesday,FALSE,,,14,14,245
21/02/2024,MedSurg,Wednesday,FALSE,,,0,65,194
21/02/2024,ICU,Wednesday,FALSE,,,0,14,77
21/02/2024,Maternity,Wednesday,FALSE,,,0,9,19
22/02/2024,OR,Thursday,FALSE,,,18,18,325
22/02/2024,MedSurg,Thursday,FALSE,,,0,71,215
22/02/2024,ICU,Thursday,FALSE,,,0,16,72
22/02/2024,Maternity,Thursday,FALSE,,,0,10,41
23/02/2024,OR,Friday,FALSE,,,20,20,359
23/02/2024,MedSurg,Friday,FALSE,,,0,60,191
23/02/2024,ICU,Friday,FALSE,,,0,13,44
23/02/2024,Maternity,Friday,FALSE,,,0,9,34
24/02/2024,OR,Saturday,FALSE,,,8,8,157
24/02/2024,MedSurg,Saturday,FALSE,,,0,62,187
24/02/2024,ICU,Saturday,FALSE,,,0,14,51
24/02/2024,Maternity,Saturday,FALSE,,,0,9,36
25/02/2024,OR,Sunday,FALSE,,,7,7,133
25/02/2024,MedSurg,Sunday,FALSE,,,0,66,207
25/02/2024,ICU,Sunday,FALSE,,,0,15,69
25/02/2024,Maternity,Sunday,FALSE,,,0,10,37
26/02/2024,OR,Monday,FALSE,,,21,21,378
26/02/2024,MedSurg,Monday,FALSE,,,0,61,182
26/02/2024,ICU,Monday,FALSE,,,0,13,51
26/02/2024,Maternity,Monday,FALSE,,,0,9,33
27/02/2024,OR,Tuesday,FALSE,,,15,15,267
27/02/2024,MedSurg,Tuesday,FALSE,,,0,61,188
27/02/2024,ICU,Tuesday,FALSE,,,0,13,82
27/02/2024,Maternity,Tuesday,FALSE,,,0,9,32
28/02/2024,OR,Wednesday,FALSE,,,16,16,284
28/02/2024,MedSurg,Wednesday,FALSE,,,0,62,194
28/02/2024,ICU,Wednesday,FALSE,,,0,14,70
28/02/2024,Maternity,Wednesday,FALSE,,,0,9,26
29/02/2024,OR,Thursday,FALSE,,,20,20,365
29/02/2024,MedSurg,Thursday,FALSE,,,0,64,195
29/02/2024,ICU,Thursday,FALSE,,,0,14,61
29/02/2024,Maternity,Thursday,FALSE,,,0,9,23
01/03/2024,OR,Friday,FALSE,,,17,17,302
01/03/2024,MedSurg,Friday,FALSE,,,0,61,175
01/03/2024,ICU,Friday,FALSE,,,0,13,38
01/03/2024,Maternity,Friday,FALSE,,,0,9,30
02/03/2024,OR,Saturday,FALSE,,,8,8,132
02/03/2024,MedSurg,Saturday,FALSE,,,0,81,246
02/03/2024,ICU,Saturday,FALSE,,,0,18,78
02/03/2024,Maternity,Saturday,FALSE,,,0,11,34
03/03/2024,OR,Sunday,FALSE,,,8,8,152
03/03/2024,MedSurg,Sunday,FALSE,,,0,60,186
03/03/2024,ICU,Sunday,FALSE,,,0,13,51
03/03/2024,Maternity,Sunday,FALSE,,,0,9,42
04/03/2024,OR,Monday,FALSE,,,16,16,291
04/03/2024,MedSurg,Monday,FALSE,,,0,64,195
04/03/2024,ICU,Monday,FALSE,,,0,14,68
04/03/2024,Maternity,Monday,FALSE,,,0,9,41
05/03/2024,OR,Tuesday,FALSE,,,21,21,383
05/03/2024,MedSurg,Tuesday,FALSE,,,0,75,225
05/03/2024,ICU,Tuesday,FALSE,,,0,16,73
05/03/2024,Maternity,Tuesday,FALSE,,,0,11,33
06/03/2024,OR,Wednesday,FALSE,,,19,19,335
06/03/2024,MedSurg,Wednesday,FALSE,,,0,66,187
06/03/2024,ICU,Wednesday,FALSE,,,0,14,62
06/03/2024,Maternity,Wednesday,FALSE,,,0,9,42
07/03/2024,OR,Thursday,FALSE,,,21,21,379
07/03/2024,MedSurg,Thursday,FALSE,,,0,66,205
07/03/2024,ICU,Thursday,FALSE,,,0,14,68
07/03/2024,Maternity,Thursday,FALSE,,,0,9,26
08/03/2024,OR,Friday,FALSE,,,20,20,351
08/03/2024,MedSurg,Friday,FALSE,,,0,56,189
08/03/2024,ICU,Friday,FALSE,,,0,12,71
08/03/2024,Maternity,Friday,FALSE,,,0,8,17
09/03/2024,OR,Saturday,FALSE,,,4,4,69
09/03/2024,MedSurg,Saturday,FALSE,,,0,70,198
09/03/2024,ICU,Saturday,FALSE,,,0,15,67
09/03/2024,Maternity,Saturday,FALSE,,,0,10,45
10/03/2024,OR,Sunday,FALSE,,,7,7,119
10/03/2024,MedSurg,Sunday,FALSE,,,0,69,219
10/03/2024,ICU,Sunday,FALSE,,,0,15,72
10/03/2024,Maternity,Sunday,FALSE,,,0,10,23
11/03/2024,OR,Monday,FALSE,,,19,19,347
11/03/2024,MedSurg,Monday,FALSE,,,0,66,211
11/03/2024,ICU,Monday,FALSE,,,0,14,51
11/03/2024,Maternity,Monday,FALSE,,,0,9,24
12/03/2024,OR,Tuesday,FALSE,,,21,21,381
12/03/2024,MedSurg,Tuesday,FALSE,,,0,61,192
12/03/2024,ICU,Tuesday,FALSE,,,0,13,74
12/03/2024,Maternity,Tuesday,FALSE,,,0,9,32
13/03/2024,OR,Wednesday,FALSE,,,17,17,299
13/03/2024,MedSurg,Wednesday,FALSE,,,0,63,200
13/03/2024,ICU,Wednesday,FALSE,,,0,14,61
13/03/2024,Maternity,Wednesday,FALSE,,,0,9,28
14/03/2024,OR,Thursday,FALSE,,,21,21,378
14/03/2024,MedSurg,Thursday,FALSE,,,0,66,205
14/03/2024,ICU,Thursday,FALSE,,,0,14,65
14/03/2024,Maternity,Thursday,FALSE,,,0,9,31
15/03/2024,OR,Friday,FALSE,,,21,21,380
15/03/2024,MedSurg,Friday,FALSE,,,0,71,218
15/03/2024,ICU,Friday,FALSE,,,0,15,56
15/03/2024,Maternity,Friday,FALSE,,,0,10,38
16/03/2024,OR,Saturday,FALSE,,,7,7,131
16/03/2024,MedSurg,Saturday,FALSE,,,0,68,218
16/03/2024,ICU,Saturday,FALSE,,,0,15,61
16/03/2024,Maternity,Saturday,FALSE,,,0,10,41
17/03/2024,OR,Sunday,FALSE,,,3,3,47
17/03/2024,MedSurg,Sunday,FALSE,,,0,55,163
17/03/2024,ICU,Sunday,FALSE,,,0,12,66
17/03/2024,Maternity,Sunday,FALSE,,,0,8,25
18/03/2024,OR,Monday,FALSE,,,21,21,383
18/03/2024,MedSurg,Monday,FALSE,,,0,58,172
18/03/2024,ICU,Monday,FALSE,,,0,13,44
18/03/2024,Maternity,Monday,FALSE,,,0,8,34
19/03/2024,OR,Tuesday,FALSE,,,19,19,340
19/03/2024,MedSurg,Tuesday,FALSE,,,0,64,203
19/03/2024,ICU,Tuesday,FALSE,,,0,14,63
19/03/2024,Maternity,Tuesday,FALSE,,,0,9,33
20/03/2024,OR,Wednesday,FALSE,,,18,18,323
20/03/2024,MedSurg,Wednesday,FALSE,,,0,72,222
20/03/2024,ICU,Wednesday,FALSE,,,0,15,78
20/03/2024,Maternity,Wednesday,FALSE,,,0,10,29
21/03/2024,OR,Thursday,FALSE,,,18,18,312
21/03/2024,MedSurg,Thursday,FALSE,,,0,58,176
21/03/2024,ICU,Thursday,FALSE,,,0,12,58
21/03/2024,Maternity,Thursday,FALSE,,,0,8,29
22/03/2024,OR,Friday,FALSE,,,16,16,289
22/03/2024,MedSurg,Friday,FALSE,,,0,66,216
22/03/2024,ICU,Friday,FALSE,,,0,14,81
22/03/2024,Maternity,Friday,FALSE,,,0,9,33
23/03/2024,OR,Saturday,FALSE,,,5,5,94
23/03/2024,MedSurg,Saturday,FALSE,,,0,65,201
23/03/2024,ICU,Saturday,FALSE,,,0,14,57
23/03/2024,Maternity,Saturday,FALSE,,,0,9,27
24/03/2024,OR,Sunday,FALSE,,,3,3,58
24/03/2024,MedSurg,Sunday,FALSE,,,0,66,202
24/03/2024,ICU,Sunday,FALSE,,,0,14,73
24/03/2024,Maternity,Sunday,FALSE,,,0,9,30
25/03/2024,OR,Monday,FALSE,,,20,20,356
25/03/2024,MedSurg,Monday,FALSE,,,0,72,234
25/03/2024,ICU,Monday,FALSE,,,0,15,75
25/03/2024,Maternity,Monday,FALSE,,,0,10,45
26/03/2024,OR,Tuesday,FALSE,,,20,20,359
26/03/2024,MedSurg,Tuesday,FALSE,,,0,73,248
26/03/2024,ICU,Tuesday,FALSE,,,0,15,49
26/03/2024,Maternity,Tuesday,FALSE,,,0,10,32
27/03/2024,OR,Wednesday,FALSE,,,17,17,302
27/03/2024,MedSurg,Wednesday,FALSE,,,0,68,222
27/03/2024,ICU,Wednesday,FALSE,,,0,14,57
27/03/2024,Maternity,Wednesday,FALSE,,,0,9,34
28/03/2024,OR,Thursday,FALSE,,,14,14,253
28/03/2024,MedSurg,Thursday,FALSE,,,0,58,184
28/03/2024,ICU,Thursday,FALSE,,,0,12,43
28/03/2024,Maternity,Thursday,FALSE,,,0,8,28
29/03/2024,OR,Friday,TRUE,Good Friday,Statutory,4,4,66
29/03/2024,MedSurg,Friday,TRUE,Good Friday,Statutory,0,66,210
29/03/2024,ICU,Friday,TRUE,Good Friday,Statutory,0,15,82
29/03/2024,Maternity,Friday,TRUE,Good Friday,Statutory,0,9,35
30/03/2024,OR,Saturday,FALSE,,,4,4,69
30/03/2024,MedSurg,Saturday,FALSE,,,0,73,224
30/03/2024,ICU,Saturday,FALSE,,,0,15,67
30/03/2024,Maternity,Saturday,FALSE,,,0,10,36
31/03/2024,OR,Sunday,FALSE,,,4,4,72
31/03/2024,MedSurg,Sunday,FALSE,,,0,63,196
31/03/2024,ICU,Sunday,FALSE,,,0,13,70
31/03/2024,Maternity,Sunday,FALSE,,,0,9,33
01/04/2024,OR,Monday,TRUE,Easter Monday,Public,10,10,188
01/04/2024,MedSurg,Monday,TRUE,Easter Monday,Public,0,60,191
01/04/2024,ICU,Monday,TRUE,Easter Monday,Public,0,13,64
01/04/2024,Maternity,Monday,TRUE,Easter Monday,Public,0,9,37
02/04/2024,OR,Tuesday,FALSE,,,21,21,378
02/04/2024,MedSurg,Tuesday,FALSE,,,0,75,231
02/04/2024,ICU,Tuesday,FALSE,,,0,16,80
02/04/2024,Maternity,Tuesday,FALSE,,,0,10,33
03/04/2024,OR,Wednesday,FALSE,,,16,16,299
03/04/2024,MedSurg,Wednesday,FALSE,,,0,63,193
03/04/2024,ICU,Wednesday,FALSE,,,0,13,41
03/04/2024,Maternity,Wednesday,FALSE,,,0,9,34
04/04/2024,OR,Thursday,FALSE,,,21,21,378
04/04/2024,MedSurg,Thursday,FALSE,,,0,73,235
04/04/2024,ICU,Thursday,FALSE,,,0,15,76
04/04/2024,Maternity,Thursday,FALSE,,,0,10,29
05/04/2024,OR,Friday,FALSE,,,20,20,364
05/04/2024,MedSurg,Friday,FALSE,,,0,70,220
05/04/2024,ICU,Friday,FALSE,,,0,15,74
05/04/2024,Maternity,Friday,FALSE,,,0,10,42
06/04/2024,OR,Saturday,FALSE,,,7,7,122
06/04/2024,MedSurg,Saturday,FALSE,,,0,72,223
06/04/2024,ICU,Saturday,FALSE,,,0,15,60
06/04/2024,Maternity,Saturday,FALSE,,,0,10,42
07/04/2024,OR,Sunday,FALSE,,,3,3,57
07/04/2024,MedSurg,Sunday,FALSE,,,0,68,210
07/04/2024,ICU,Sunday,FALSE,,,0,14,57
07/04/2024,Maternity,Sunday,FALSE,,,0,9,51
08/04/2024,OR,Monday,FALSE,,,14,14,245
08/04/2024,MedSurg,Monday,FALSE,,,0,72,241
08/04/2024,ICU,Monday,FALSE,,,0,15,62
08/04/2024,Maternity,Monday,FALSE,,,0,10,20
09/04/2024,OR,Tuesday,FALSE,,,16,16,274
09/04/2024,MedSurg,Tuesday,FALSE,,,0,59,192
09/04/2024,ICU,Tuesday,FALSE,,,0,12,49
09/04/2024,Maternity,Tuesday,FALSE,,,0,8,35
10/04/2024,OR,Wednesday,FALSE,,,19,19,347
10/04/2024,MedSurg,Wednesday,FALSE,,,0,63,198
10/04/2024,ICU,Wednesday,FALSE,,,0,13,63
10/04/2024,Maternity,Wednesday,FALSE,,,0,9,30
11/04/2024,OR,Thursday,FALSE,,,21,21,382
11/04/2024,MedSurg,Thursday,FALSE,,,0,63,189
11/04/2024,ICU,Thursday,FALSE,,,0,13,74
11/04/2024,Maternity,Thursday,FALSE,,,0,9,29
12/04/2024,OR,Friday,FALSE,,,16,16,281
12/04/2024,MedSurg,Friday,FALSE,,,0,65,200
12/04/2024,ICU,Friday,FALSE,,,0,13,62
12/04/2024,Maternity,Friday,FALSE,,,0,9,32
13/04/2024,OR,Saturday,FALSE,,,3,3,52
13/04/2024,MedSurg,Saturday,FALSE,,,0,67,206
13/04/2024,ICU,Saturday,FALSE,,,0,14,72
13/04/2024,Maternity,Saturday,FALSE,,,0,9,28
14/04/2024,OR,Sunday,FALSE,,,5,5,106
14/04/2024,MedSurg,Sunday,FALSE,,,0,71,209
14/04/2024,ICU,Sunday,FALSE,,,0,14,63
14/04/2024,Maternity,Sunday,FALSE,,,0,10,35
15/04/2024,OR,Monday,FALSE,,,18,18,328
15/04/2024,MedSurg,Monday,FALSE,,,0,71,208
15/04/2024,ICU,Monday,FALSE,,,0,14,81
15/04/2024,Maternity,Monday,FALSE,,,0,10,44
16/04/2024,OR,Tuesday,FALSE,,,20,20,357
16/04/2024,MedSurg,Tuesday,FALSE,,,0,60,192
16/04/2024,ICU,Tuesday,FALSE,,,0,12,55
16/04/2024,Maternity,Tuesday,FALSE,,,0,8,19
17/04/2024,OR,Wednesday,FALSE,,,20,20,357
17/04/2024,MedSurg,Wednesday,FALSE,,,0,69,215
17/04/2024,ICU,Wednesday,FALSE,,,0,14,66
17/04/2024,Maternity,Wednesday,FALSE,,,0,10,32
18/04/2024,OR,Thursday,FALSE,,,17,17,309
18/04/2024,MedSurg,Thursday,FALSE,,,0,65,212
18/04/2024,ICU,Thursday,FALSE,,,0,13,75
18/04/2024,Maternity,Thursday,FALSE,,,0,9,31
19/04/2024,OR,Friday,FALSE,,,21,21,384
19/04/2024,MedSurg,Friday,FALSE,,,0,63,190
